word,score,postags
beneficial,3.660818753952375,s
starring,3.660818753952375,"s, v"
animated,3.671814138253838,"s, a, v"
nationwide,3.671814138253838,"s, r"
charming,3.671814138253838,"s, v"
sunny,3.671814138253838,s
allied,3.671814138253838,"s, a, v"
valued,3.671814138253838,"s, v"
miserable,3.671814138253838,s
petty,3.671814138253838,"s, n"
notable,3.671814138253838,"s, n"
continent,3.671814138253838,"s, a, n"
optical,3.671814138253838,a
blanket,3.671814138253838,"s, n, v"
hostile,3.671814138253838,"s, a, n"
tremendous,3.671814138253838,s
affecting,3.671814138253838,"s, v"
tops,3.671814138253838,"s, n, v"
ninth,3.671814138253838,"s, n"
assured,3.671814138253838,"s, v"
specialized,3.671814138253838,"a, v"
ethical,3.671814138253838,"s, a"
rational,3.679302159646387,"s, a, n"
traveled,3.679302159646387,"s, a, v"
unhappy,3.679302159646387,"s, a"
intensive,3.679302159646387,"s, a, n"
intimate,3.679302159646387,"s, n, v"
compact,3.679302159646387,"s, a, n, v"
martial,3.679302159646387,"s, n"
technological,3.679302159646387,"s, a"
halfway,3.679302159646387,"s, r"
northeast,3.679302159646387,"s, n, r"
interactive,3.679302159646387,"s, a"
adorable,3.679302159646387,s
ashamed,3.679302159646387,a
happier,3.679302159646387,"s, a"
fried,3.679302159646387,"s, v"
nigerian,3.679302159646387,"a, n"
pronounced,3.679302159646387,"s, v"
spectacular,3.679302159646387,"s, n"
elder,3.679302159646387,"s, n"
elaborate,3.679302159646387,"s, v"
sophisticated,3.6907819773298183,"s, a, v"
supportive,3.6907819773298183,a
disturbing,3.6907819773298183,"s, v"
exceptional,3.6907819773298183,s
booked,3.6907819773298183,"s, v"
surgical,3.6907819773298183,"s, a"
embarrassed,3.6907819773298183,"s, v"
adequate,3.6907819773298183,"s, a"
slim,3.6907819773298183,"s, v"
ignorant,3.6907819773298183,s
medieval,3.6907819773298183,"s, a"
foul,3.6907819773298183,"s, a, n, v"
warming,3.6907819773298183,"s, n, v"
median,3.6907819773298183,"s, n"
savage,3.6907819773298183,"s, n, v"
static,3.6907819773298183,"s, a, n"
dried,3.698607314841775,"s, v"
opposing,3.698607314841775,"s, v"
bust,3.698607314841775,"s, n, v"
authentic,3.698607314841775,s
thermal,3.698607314841775,"s, a, n"
aging,3.698607314841775,"s, n, v"
mathematical,3.698607314841775,"s, a"
blonde,3.698607314841775,"a, n"
induced,3.698607314841775,"a, v"
creepy,3.698607314841775,s
sunset,3.698607314841775,"s, n"
shallow,3.698607314841775,"s, a, n, v"
magnificent,3.698607314841775,s
inspiring,3.698607314841775,"a, v"
intermediate,3.698607314841775,"s, a, n, v"
elect,3.7106162223147905,"s, n, v"
tribal,3.7106162223147905,a
dimensional,3.7106162223147905,"s, a"
surviving,3.7106162223147905,"s, v"
modest,3.7106162223147905,"s, a"
profitable,3.7106162223147905,a
mineral,3.7106162223147905,"s, a, n"
eager,3.7106162223147905,"a, n"
varied,3.7106162223147905,"s, a, v"
crushed,3.7106162223147905,"s, v"
portuguese,3.7106162223147905,"a, n"
passive,3.7106162223147905,"s, a, n"
burnt,3.7106162223147905,"s, v"
elevated,3.7106162223147905,"s, n, v"
arctic,3.7106162223147905,"s, n"
arabic,3.7106162223147905,"a, n"
continental,3.718810700930062,a
disappointing,3.718810700930062,"s, v"
aesthetic,3.718810700930062,"s, a, n"
arch,3.718810700930062,"s, n, v"
bizarre,3.718810700930062,s
flowing,3.718810700930062,"s, n, v"
pending,3.718810700930062,s
sticking,3.718810700930062,"s, v"
ritual,3.718810700930062,"a, n"
stark,3.7313998282380823,"s, r"
delicate,3.7313998282380823,"s, a"
transparent,3.7313998282380823,s
salmon,3.7313998282380823,"s, n"
voluntary,3.7313998282380823,"a, n"
sheer,3.7313998282380823,"s, v, r"
relaxed,3.7313998282380823,"a, v"
reasoning,3.7313998282380823,"s, n, v"
tan,3.7313998282380823,"s, n, v"
pakistani,3.7313998282380823,"a, n"
caroline,3.7313998282380823,a
void,3.7313998282380823,"s, n, v"
theoretical,3.7313998282380823,a
minus,3.74,"s, a, n"
betting,3.74,"s, v"
civic,3.74,a
institutional,3.74,a
indirect,3.74,"s, a"
prescription,3.74,"a, n"
hindu,3.74,"a, n"
acute,3.74,"s, a, n"
interim,3.74,"s, n"
celtic,3.74,"a, n"
nude,3.74,"s, n"
distinctive,3.74,s
kindly,3.74,"s, r"
crude,3.74,"s, a, n"
resistant,3.7501054362812263,s
interstate,3.7501054362812263,"a, n"
neo,3.7501054362812263,s
steep,3.7501054362812263,"s, a, n, v"
quarterly,3.7501054362812263,"a, n, r"
bent,3.7501054362812263,"s, n, v"
whatsoever,3.7501054362812263,s
mediterranean,3.7501054362812263,"a, n"
uncertain,3.7501054362812263,"s, a"
sneak,3.7501054362812263,"s, n, v"
neat,3.7501054362812263,s
deaf,3.7501054362812263,"s, a, n, v"
evident,3.7501054362812263,s
cracked,3.7501054362812263,"s, v"
julian,3.7501054362812263,"a, n"
centered,3.7501054362812263,"s, v"
cathedral,3.7501054362812263,"a, n"
wicked,3.7501054362812263,"s, a"
sore,3.7501054362812263,"s, n"
inappropriate,3.7501054362812263,"s, a"
fossil,3.7501054362812263,"a, n"
instrumental,3.7501054362812263,"s, a"
skinny,3.7501054362812263,"s, a, n"
straw,3.7501054362812263,"s, n, v"
rushed,3.759996628416254,"s, v"
rounded,3.759996628416254,"a, v"
travelled,3.759996628416254,"s, v"
ruby,3.759996628416254,"s, n"
furious,3.759996628416254,s
intact,3.759996628416254,s
shining,3.759996628416254,"s, n, v"
absent,3.759996628416254,"s, a, v"
acoustic,3.759996628416254,"a, n"
mistaken,3.759996628416254,"s, v"
oval,3.759996628416254,"s, n"
twisted,3.759996628416254,"s, v"
regulated,3.759996628416254,"a, v"
irrelevant,3.759996628416254,a
seasonal,3.759996628416254,"a, n"
freshman,3.759996628416254,"s, n"
shifting,3.759996628416254,"s, n, v"
compelling,3.759996628416254,"s, v"
atomic,3.759996628416254,"s, a"
sensible,3.759996628416254,"s, a"
crowded,3.759996628416254,"a, v"
dense,3.759996628416254,s
inclusive,3.7701183562535,a
harmful,3.7701183562535,a
thorough,3.7701183562535,s
compatible,3.7701183562535,"s, a"
fortunate,3.7701183562535,"s, a"
coupled,3.7701183562535,"s, v"
revealing,3.7701183562535,"s, a, n, v"
scattered,3.7701183562535,"s, v"
hispanic,3.7701183562535,"a, n"
geographic,3.7701183562535,a
wholesale,3.7701183562535,"r, s, n, v"
memorable,3.7701183562535,s
portable,3.7701183562535,"s, a, n"
bullying,3.7701183562535,"s, n, v"
convincing,3.7701183562535,"a, v"
amber,3.7701183562535,"s, n"
characteristic,3.7701183562535,"a, n"
explosive,3.7701183562535,"s, a, n"
tactical,3.7701183562535,a
handy,3.7701183562535,"s, n"
eyed,3.780005161671584,"a, v"
superb,3.780005161671584,s
deceased,3.780005161671584,"s, n, v"
integral,3.780005161671584,"s, a, n"
concentrated,3.780005161671584,"s, a, v"
maritime,3.780005161671584,"s, a"
architectural,3.780005161671584,a
explicit,3.780005161671584,"s, a"
viable,3.780005161671584,s
renowned,3.780005161671584,s
stuffed,3.780005161671584,"s, v"
forbidden,3.780005161671584,"s, v"
circular,3.780005161671584,"s, a, n"
tricky,3.780005161671584,s
countless,3.780005161671584,s
cooler,3.780005161671584,"s, a, n"
polar,3.780005161671584,"s, a"
terrifying,3.7901222959631258,"s, v"
sovereign,3.7901222959631258,"s, n"
sixteen,3.7901222959631258,"s, n"
norwegian,3.7901222959631258,"a, n"
hollow,3.7901222959631258,"s, a, n, v"
tense,3.7901222959631258,"a, n, v"
elegant,3.7901222959631258,"s, a"
iraqi,3.7901222959631258,"a, n"
philosophical,3.7901222959631258,"s, a"
lame,3.7901222959631258,"s, n, v"
secular,3.7901222959631258,"s, a, n"
ambitious,3.7901222959631258,"s, a"
tracked,3.7901222959631258,"a, v"
corrected,3.7901222959631258,"a, v"
absurd,3.7901222959631258,"s, n"
appealing,3.7901222959631258,"a, v"
waking,3.7901222959631258,"s, n, v"
czech,3.7901222959631258,"a, n"
binary,3.7901222959631258,"s, a, n"
synthetic,3.7901222959631258,"s, a, n"
limiting,3.7901222959631258,"s, n, v"
relieved,3.7901222959631258,"s, v"
incorrect,3.799981844992336,"s, a"
composite,3.799981844992336,"s, a, n"
optimal,3.799981844992336,s
sober,3.799981844992336,"s, a, v"
postal,3.799981844992336,a
aggregate,3.799981844992336,"s, n, v"
robust,3.799981844992336,"s, a"
dull,3.799981844992336,"s, a, v"
profound,3.799981844992336,"s, a"
motive,3.799981844992336,"s, n"
risky,3.799981844992336,s
decorated,3.799981844992336,"a, v"
anal,3.799981844992336,a
swept,3.799981844992336,"a, v"
fashioned,3.799981844992336,"s, v"
unconscious,3.799981844992336,"s, a, n"
overhead,3.810070439915412,"a, n, r"
prone,3.810070439915412,s
offended,3.810070439915412,"s, v"
thankful,3.810070439915412,a
costly,3.810070439915412,s
sixty,3.810070439915412,"s, n"
incoming,3.810070439915412,"a, n"
ginger,3.810070439915412,"s, n, v"
automotive,3.810070439915412,"s, a"
reflecting,3.810070439915412,"s, v"
satisfying,3.810070439915412,"s, v"
sonic,3.810070439915412,"s, a"
halt,3.810070439915412,"s, n, v"
orthodox,3.810070439915412,a
wizard,3.810070439915412,"s, n"
cuban,3.810070439915412,"a, n"
unclear,3.810070439915412,"s, a"
cracking,3.819876673709276,"s, n, v"
demographic,3.819876673709276,"a, n"
easiest,3.819876673709276,"s, a"
competent,3.819876673709276,"s, a"
smoked,3.819876673709276,"s, v"
hooked,3.819876673709276,"s, v"
randy,3.819876673709276,s
baked,3.819876673709276,"s, v"
tenth,3.819876673709276,"s, n"
subsidiary,3.819876673709276,"s, n"
biblical,3.819876673709276,a
mint,3.819876673709276,"s, n, v"
absorbed,3.819876673709276,"s, v"
fierce,3.819876673709276,s
underwater,3.819876673709276,s
baking,3.819876673709276,"s, n, v"
polite,3.819876673709276,"s, a"
topped,3.819876673709276,"a, v"
hebrew,3.8299094544059313,"a, n"
offshore,3.8299094544059313,"s, a, r"
danish,3.8299094544059313,"a, n"
alcoholic,3.8299094544059313,"s, a, n"
optional,3.8299094544059313,a
feminine,3.8299094544059313,"s, a, n"
nationalist,3.8299094544059313,"s, n"
exterior,3.8299094544059313,"a, n"
suburban,3.8299094544059313,a
renewable,3.8299094544059313,"s, a"
verbal,3.8299094544059313,"s, a"
humanitarian,3.8299094544059313,"s, a, n"
charitable,3.8299094544059313,"s, a"
aerial,3.8299094544059313,"s, a, n"
mod,3.8299094544059313,"s, n"
territorial,3.8299094544059313,"a, n"
recreational,3.8299094544059313,"s, a"
enjoyable,3.8299094544059313,s
lone,3.8299094544059313,s
exotic,3.8299094544059313,s
amazed,3.8299094544059313,"s, v"
confidential,3.840179497572903,s
withdrawn,3.840179497572903,"s, v"
unemployed,3.840179497572903,"a, n"
misleading,3.840179497572903,"s, v"
blunt,3.840179497572903,"s, v"
sounding,3.840179497572903,"s, n, v"
accountable,3.840179497572903,s
persistent,3.840179497572903,"s, a"
terrific,3.840179497572903,s
horizontal,3.840179497572903,"a, n"
peanut,3.840179497572903,"s, n"
cleaner,3.840179497572903,"s, a, n"
stern,3.840179497572903,"s, n"
blamed,3.840179497572903,"s, v"
pharmaceutical,3.840179497572903,"a, n"
framed,3.840179497572903,"a, v"
sworn,3.840179497572903,"s, a, v"
cardinal,3.840179497572903,"s, a, n"
stiff,3.840179497572903,"s, a, n, r"
destructive,3.8501382787418112,a
doubled,3.8501382787418112,"s, v"
consuming,3.8501382787418112,"s, v"
trim,3.8501382787418112,"s, n, v"
liable,3.8501382787418112,s
adverse,3.8501382787418112,s
leaning,3.8501382787418112,"s, n, v"
cod,3.8501382787418112,"r, s, n, v"
gifted,3.8501382787418112,"a, v"
seated,3.8501382787418112,"a, v"
indonesian,3.8501382787418112,"a, n"
thirteen,3.8501382787418112,"s, n"
broker,3.8501382787418112,"s, n, v"
contracted,3.8501382787418112,"a, v"
designing,3.8501382787418112,"s, n, v"
supernatural,3.8501382787418112,"a, n"
foolish,3.8501382787418112,"s, a"
umbrella,3.8501382787418112,"s, n"
cellular,3.8501382787418112,a
bastard,3.8501382787418112,"s, n"
shiny,3.859758224104519,"s, a"
selective,3.859758224104519,s
pointless,3.859758224104519,"s, a"
immense,3.859758224104519,s
sour,3.859758224104519,"s, a, n, v"
metric,3.859758224104519,"s, a, n"
yearly,3.859758224104519,"s, n, r"
reversed,3.859758224104519,"s, v"
juvenile,3.859758224104519,"s, a, n"
stressful,3.859758224104519,s
fourteen,3.859758224104519,"s, n"
naming,3.859758224104519,"s, n, v"
distracted,3.859758224104519,"s, v"
surplus,3.870181792020671,"s, n"
neighboring,3.870181792020671,"s, v"
prospective,3.870181792020671,a
unaware,3.870181792020671,a
upstairs,3.870181792020671,"a, n, r"
promotional,3.870181792020671,a
problematic,3.870181792020671,s
underway,3.870181792020671,s
optimistic,3.870181792020671,"s, a"
damned,3.870181792020671,"r, s, n, v"
roast,3.870181792020671,"s, n, v"
bully,3.870181792020671,"s, n, v"
psychiatric,3.870181792020671,a
vague,3.870181792020671,"s, a"
informal,3.870181792020671,"s, a"
abusive,3.870181792020671,s
systematic,3.870181792020671,a
outlined,3.870181792020671,"s, v"
unstable,3.870181792020671,"s, a"
seventeen,3.870181792020671,"s, n"
uncommon,3.870181792020671,"s, a"
wee,3.870181792020671,"s, n, v"
unacceptable,3.870181792020671,"s, a"
messy,3.870181792020671,s
sliding,3.870181792020671,"s, v"
unified,3.870181792020671,"s, v"
coral,3.880261433802853,"s, n"
risen,3.880261433802853,"s, v"
prestigious,3.880261433802853,s
lethal,3.880261433802853,s
fragile,3.880261433802853,s
symbolic,3.880261433802853,"s, a"
correspondent,3.880261433802853,"s, n"
fictional,3.880261433802853,"s, a"
antique,3.880261433802853,"s, n, v"
advancing,3.880261433802853,"s, v"
inviting,3.880261433802853,"a, v"
hardy,3.880261433802853,"s, n"
nonprofit,3.880261433802853,"s, n"
mortal,3.880261433802853,"s, a, n"
operative,3.880261433802853,"s, a, n"
legion,3.880261433802853,"s, n"
pouring,3.880261433802853,"s, v"
prompt,3.880261433802853,"s, n, v"
behavioral,3.880261433802853,a
lively,3.880261433802853,"s, a"
instinct,3.880261433802853,"s, n"
incorporate,3.8899667423102304,"s, v"
favorable,3.8899667423102304,"s, a"
spinal,3.8899667423102304,"a, n"
geographical,3.8899667423102304,a
devastating,3.8899667423102304,"s, v"
governmental,3.8899667423102304,s
buddhist,3.8899667423102304,"a, n"
successive,3.8899667423102304,s
spiral,3.8899667423102304,"s, n, v"
possessed,3.8899667423102304,"s, v"
interrupted,3.8899667423102304,"s, v"
obscure,3.8899667423102304,"s, v"
vietnamese,3.8899667423102304,"a, n"
incomplete,3.8899667423102304,"s, a"
therapeutic,3.8899667423102304,"s, a, n"
utter,3.8899667423102304,"s, v"
farther,3.8899667423102304,"s, r"
desirable,3.8899667423102304,"s, a"
mock,3.8899667423102304,"s, n, v"
autonomous,3.8899667423102304,s
arbitrary,3.8899667423102304,a
lengthy,3.8899667423102304,s
timely,3.8899667423102304,"s, r"
branded,3.899893905543242,"s, a, v"
vanilla,3.899893905543242,"s, a, n"
mat,3.899893905543242,"s, n, v"
stripped,3.899893905543242,"s, v"
enthusiastic,3.899893905543242,a
heroic,3.899893905543242,"s, a, n"
malaysian,3.899893905543242,"a, n"
cardiac,3.899893905543242,a
commanding,3.899893905543242,"s, v"
tasty,3.899893905543242,a
atmospheric,3.899893905543242,a
violet,3.899893905543242,"s, n"
sincere,3.899893905543242,"s, a"
persian,3.910053304058364,"a, n"
sage,3.910053304058364,"s, n"
diagnostic,3.910053304058364,"s, a"
bald,3.910053304058364,"s, v"
simpler,3.910053304058364,"s, a"
merry,3.910053304058364,s
straightforward,3.910053304058364,s
afghan,3.910053304058364,"a, n"
thoughtful,3.910053304058364,"s, a"
differential,3.910053304058364,"a, n"
cheering,3.910053304058364,"s, n, v"
crushing,3.910053304058364,"s, n, v"
curved,3.910053304058364,"a, v"
inland,3.910053304058364,"a, r"
missionary,3.910053304058364,"a, n"
sorted,3.910053304058364,"s, v"
vicious,3.910053304058364,s
staged,3.910053304058364,"s, a, v"
naughty,3.910053304058364,s
refined,3.910053304058364,"s, a, v"
notorious,3.910053304058364,s
inherent,3.910053304058364,s
refreshing,3.910053304058364,"s, v"
depressing,3.910053304058364,"a, v"
organizational,3.910053304058364,a
statute,3.910053304058364,"s, n"
outright,3.910053304058364,"s, r"
evolutionary,3.91979854051436,a
inadequate,3.91979854051436,"s, a"
structured,3.91979854051436,"s, a, v"
accidental,3.91979854051436,"s, n"
woody,3.91979854051436,"s, a"
twilight,3.91979854051436,"s, n"
deliberate,3.91979854051436,"s, v"
maiden,3.91979854051436,"s, n"
token,3.91979854051436,"s, n"
dragging,3.91979854051436,"s, v"
sunrise,3.91979854051436,"s, n"
hindi,3.91979854051436,"a, n"
metallic,3.91979854051436,"a, n"
bats,3.91979854051436,"s, n, v"
confined,3.91979854051436,"s, a, v"
practiced,3.91979854051436,"s, v"
reckless,3.91979854051436,s
geological,3.91979854051436,a
rooted,3.91979854051436,"s, v"
tagged,3.91979854051436,"a, v"
belgian,3.91979854051436,"a, n"
addicted,3.91979854051436,"a, v"
worthless,3.91979854051436,"s, a"
consolidated,3.91979854051436,"s, v"
unprecedented,3.91979854051436,a
infectious,3.929767482004916,"s, a"
respiratory,3.929767482004916,a
privileged,3.929767482004916,"s, a, v"
submarine,3.929767482004916,"s, n, v"
honorable,3.929767482004916,"s, a"
sympathetic,3.929767482004916,"s, a"
reluctant,3.929767482004916,s
spoiled,3.929767482004916,"s, v"
eighteen,3.929767482004916,"s, n"
rotten,3.929767482004916,s
homemade,3.929767482004916,a
inferior,3.929767482004916,"s, a, n"
partisan,3.929767482004916,"a, n"
bulgarian,3.929767482004916,"a, n"
protestant,3.929767482004916,"s, a, n"
melting,3.939970640755865,"s, n, v"
unpleasant,3.939970640755865,a
colorful,3.939970640755865,a
decisive,3.939970640755865,"s, a"
disclosed,3.939970640755865,"s, v"
twentieth,3.939970640755865,"s, n"
psychic,3.939970640755865,"s, n"
spicy,3.939970640755865,s
definitive,3.939970640755865,s
filthy,3.939970640755865,s
wandering,3.939970640755865,"s, n, v"
tutorial,3.939970640755865,"a, n"
sticky,3.939970640755865,s
hairy,3.939970640755865,"s, a"
epidemic,3.939970640755865,"a, n"
wired,3.939970640755865,"s, a, v"
austrian,3.939970640755865,"a, n"
unrelated,3.939970640755865,a
reproductive,3.939970640755865,s
primitive,3.939970640755865,"s, n"
righteous,3.939970640755865,"s, a"
vacant,3.939970640755865,s
wan,3.939970640755865,"s, n, v"
retiring,3.939970640755865,"s, v"
decorative,3.939970640755865,s
fatty,3.939970640755865,"a, n"
disturbed,3.939970640755865,"s, v"
flush,3.939970640755865,"r, s, n, v"
fuller,3.949714835966758,"s, a, n"
tearing,3.949714835966758,"s, n, v"
hungarian,3.949714835966758,"a, n"
capitalist,3.949714835966758,"a, n"
pictured,3.949714835966758,"s, v"
trillion,3.949714835966758,"s, n"
enforced,3.949714835966758,"a, v"
patriotic,3.949714835966758,a
inconsistent,3.949714835966758,"s, a"
probable,3.949714835966758,"s, a, n"
flooded,3.949714835966758,"s, v"
hopeful,3.949714835966758,"s, a, n"
swinging,3.949714835966758,"s, n, v"
cautious,3.949714835966758,"s, a, n"
fascist,3.949714835966758,"a, n"
traumatic,3.949714835966758,"s, a"
horny,3.949714835966758,s
imaginary,3.949714835966758,"s, n"
harmless,3.949714835966758,a
mechanic,3.949714835966758,"s, n"
subjective,3.949714835966758,a
northwestern,3.949714835966758,s
sweeping,3.949714835966758,"s, n, v"
detached,3.949714835966758,"s, a, v"
definite,3.959682687859849,"s, a"
phantom,3.959682687859849,"s, n"
cosmic,3.959682687859849,"s, a"
seventy,3.959682687859849,"s, n"
jade,3.959682687859849,"s, n, v"
variant,3.959682687859849,"s, n"
prevalent,3.959682687859849,s
developmental,3.959682687859849,a
questionable,3.959682687859849,"s, a"
melted,3.959682687859849,"a, v"
lightweight,3.959682687859849,"s, n"
parental,3.959682687859849,a
invalid,3.959682687859849,"s, a, n, v"
precedent,3.959682687859849,"s, n"
bodily,3.959682687859849,"s, a, r"
constructive,3.959682687859849,"s, a"
lowering,3.959682687859849,"s, n, v"
unwanted,3.959682687859849,a
paired,3.959682687859849,"s, a, v"
collaborative,3.959682687859849,s
faint,3.959682687859849,"s, n, v"
aboriginal,3.959682687859849,"s, a, n"
tortured,3.959682687859849,"s, v"
departed,3.959682687859849,"s, n, v"
chopped,3.959682687859849,"s, v"
greenhouse,3.959682687859849,"a, n"
ecological,3.959682687859849,a
foremost,3.959682687859849,"s, r"
allergic,3.959682687859849,"s, a"
exempt,3.959682687859849,"a, v"
buffer,3.959682687859849,"s, n, v"
splitting,3.959682687859849,"s, v"
obliged,3.9698847052128974,"s, v"
flint,3.9698847052128974,"s, n"
welcoming,3.9698847052128974,"s, v"
velvet,3.9698847052128974,"s, n"
immortal,3.9698847052128974,"a, n"
ideological,3.9698847052128974,"s, a"
lunar,3.9698847052128974,a
busted,3.9698847052128974,"s, v"
comparative,3.9698847052128974,"a, n"
floral,3.9698847052128974,"s, a"
undercover,3.9698847052128974,s
literal,3.9698847052128974,"s, a, n"
stereo,3.9698847052128974,"s, n"
cursed,3.9698847052128974,"s, a, v"
biting,3.9698847052128974,"s, v"
delightful,3.9698847052128974,s
theological,3.9698847052128974,a
maternal,3.9698847052128974,"s, a"
credible,3.9698847052128974,"s, a"
favored,3.9698847052128974,"s, v"
textbook,3.9698847052128974,"s, n"
abundant,3.9698847052128974,a
exploded,3.9698847052128974,"s, v"
outrageous,3.9698847052128974,s
insufficient,3.9698847052128974,a
incumbent,3.9698847052128974,"s, n"
stubborn,3.9803321553103688,"s, a"
philippine,3.9803321553103688,"a, n"
tamil,3.9803321553103688,"a, n"
statutory,3.9803321553103688,"s, a"
nineteenth,3.9803321553103688,"s, n"
stainless,3.9803321553103688,"s, n"
queer,3.9803321553103688,"s, n, v"
unveiled,3.9803321553103688,"a, v"
unlocked,3.9803321553103688,"s, v"
photographic,3.9803321553103688,"s, a"
horrific,3.9803321553103688,s
stellar,3.9803321553103688,"s, a"
predictable,3.9803321553103688,a
spatial,3.9803321553103688,a
polished,3.9803321553103688,"s, a, v"
warmer,3.9803321553103688,"s, a, n"
amusing,3.9803321553103688,"s, v"
voiced,3.9803321553103688,"a, v"
heavenly,3.9803321553103688,a
phenomenal,3.9803321553103688,"s, a"
neural,3.9803321553103688,a
naive,3.990263684430939,"s, a"
finite,3.990263684430939,a
pleasing,3.990263684430939,"a, n, v"
textile,3.990263684430939,"a, n"
infamous,3.990263684430939,s
forensic,3.990263684430939,s
veterinary,3.990263684430939,"a, n"
migrant,3.990263684430939,"s, n"
forthcoming,3.990263684430939,s
inspirational,3.990263684430939,s
bum,3.990263684430939,"s, n, v"
greedy,3.990263684430939,s
splendid,3.990263684430939,s
noticeable,3.990263684430939,"s, a"
observing,3.990263684430939,"s, v"
lateral,3.990263684430939,"s, n"
rigid,3.990263684430939,"s, a"
unreasonable,3.990263684430939,"s, a"
lifelong,3.990263684430939,s
vivid,3.990263684430939,s
butcher,3.990263684430939,"s, n, v"
eighty,3.990263684430939,"s, n"
disciplinary,3.990263684430939,"s, a"
unsure,3.990263684430939,a
glowing,3.990263684430939,"s, n, v"
accelerated,3.990263684430939,"s, v"
erotic,3.999637310505755,"s, n"
cereal,3.999637310505755,"a, n"
rewarding,3.999637310505755,"a, v"
singular,3.999637310505755,"s, a, n"
vain,3.999637310505755,s
preceding,3.999637310505755,"s, a, v"
auxiliary,3.999637310505755,"s, n"
sunk,3.999637310505755,"s, v"
sweetheart,3.999637310505755,"s, n"
ceramic,3.999637310505755,"a, n"
upright,3.999637310505755,"s, a, n"
laden,3.999637310505755,"s, v"
systemic,3.999637310505755,s
thirsty,3.999637310505755,"s, a"
rainy,3.999637310505755,s
reverend,3.999637310505755,"s, n"
salty,3.999637310505755,"s, a"
understandable,3.999637310505755,s
overweight,3.999637310505755,"s, n"
arrogant,3.999637310505755,s
potent,3.999637310505755,"s, a"
frightened,3.999637310505755,"s, v"
unchanged,3.999637310505755,a
stray,3.999637310505755,"s, n, v"
scots,3.999637310505755,"a, n"
rust,3.999637310505755,"s, n, v"
quantitative,4.010025714300444,a
impacted,4.010025714300444,"s, v"
taller,4.010025714300444,"s, a"
analytical,4.010025714300444,a
negro,4.010025714300444,"s, n"
uncovered,4.010025714300444,"s, v"
sacked,4.010025714300444,"s, v"
unpaid,4.010025714300444,"s, a"
paramount,4.010025714300444,s
retarded,4.010025714300444,"a, n, v"
faded,4.010025714300444,"s, v"
oriental,4.010025714300444,"s, n"
unsuccessful,4.010025714300444,"s, a"
bankrupt,4.010025714300444,"s, n, v"
eventual,4.010025714300444,s
imposing,4.010025714300444,"s, v"
paranoid,4.010025714300444,"s, n"
owing,4.010025714300444,"s, v"
childish,4.010025714300444,s
clearer,4.010025714300444,"s, a"
solitary,4.010025714300444,"s, n"
,4.010025714300444,"s, n"
bacterial,4.010025714300444,a
bilateral,4.019840696594043,s
classy,4.019840696594043,s
downstairs,4.019840696594043,"a, r"
concealed,4.019840696594043,"s, a, v"
feasible,4.019840696594043,s
inflammatory,4.019840696594043,s
miniature,4.019840696594043,"s, n"
radioactive,4.019840696594043,a
amino,4.019840696594043,"a, n"
lebanese,4.019840696594043,"a, n"
insecure,4.019840696594043,"s, a"
unlawful,4.019840696594043,"s, a"
unpopular,4.019840696594043,a
incapable,4.019840696594043,"s, a"
auburn,4.019840696594043,s
unfinished,4.019840696594043,"s, a"
trusting,4.019840696594043,"a, v"
admired,4.019840696594043,"s, v"
almighty,4.019840696594043,"s, n"
unarmed,4.019840696594043,"a, v"
forged,4.019840696594043,"s, v"
deluxe,4.019840696594043,s
unhealthy,4.019840696594043,"s, a"
occupational,4.019840696594043,a
intentional,4.019840696594043,"s, a"
shaping,4.019840696594043,"s, n, v"
volatile,4.019840696594043,"s, a, n"
homosexual,4.019840696594043,"a, n"
flawed,4.019840696594043,"s, v"
hydraulic,4.019840696594043,a
gi,4.019840696594043,"a, n, v"
backward,4.0298826348881835,"s, a, r"
marginal,4.0298826348881835,s
grilled,4.0298826348881835,"s, v"
cosmetic,4.0298826348881835,"s, n"
winding,4.0298826348881835,"s, n, v"
ample,4.0298826348881835,"s, a"
downward,4.0298826348881835,"s, r"
directive,4.0298826348881835,"s, n"
hazardous,4.0298826348881835,s
hourly,4.0298826348881835,"s, r"
pedestrian,4.0298826348881835,"s, n"
recurring,4.0298826348881835,"s, v"
energetic,4.0298826348881835,"s, a"
shady,4.0298826348881835,s
respectful,4.0298826348881835,"s, a"
respectable,4.0298826348881835,"s, a"
macro,4.0298826348881835,"s, n"
spontaneous,4.0298826348881835,"s, a"
slack,4.0298826348881835,"s, n, v"
upward,4.0298826348881835,"s, r"
abnormal,4.0298826348881835,"s, a"
cubic,4.0298826348881835,a
ninety,4.0298826348881835,"s, n"
accredited,4.0298826348881835,"s, v"
starred,4.0298826348881835,"s, v"
masculine,4.0298826348881835,"s, a, n"
barred,4.0298826348881835,"s, v"
volcanic,4.0298826348881835,"s, a"
hopeless,4.0298826348881835,"s, a"
infrared,4.0298826348881835,"s, n"
slick,4.0298826348881835,"s, n, v"
linguistic,4.0298826348881835,a
responsive,4.040162274132753,"s, a"
premature,4.040162274132753,"s, a"
haired,4.040162274132753,a
captive,4.040162274132753,"s, n"
idle,4.040162274132753,"s, a, n, v"
insulting,4.040162274132753,"s, v"
tidal,4.040162274132753,a
folding,4.040162274132753,"s, n, v"
daring,4.040162274132753,"s, n, v"
unwilling,4.040162274132753,"s, a"
akin,4.040162274132753,s
irregular,4.040162274132753,"s, a, n"
