word,score,postags
sue,3.5198919119599443,"n, v"
bearing,3.5198919119599443,"a, n, v"
interpretation,3.5198919119599443,n
bobby,3.5198919119599443,n
baltimore,3.5198919119599443,n
biology,3.5198919119599443,n
fluid,3.5198919119599443,"s, n"
slight,3.5198919119599443,"s, a, n, v"
touching,3.5198919119599443,"s, n, v"
integration,3.5198919119599443,n
imagination,3.5198919119599443,n
charlotte,3.5198919119599443,n
motivation,3.5198919119599443,n
ho,3.5198919119599443,n
twist,3.5198919119599443,"n, v"
batman,3.5198919119599443,n
unemployment,3.5198919119599443,n
canal,3.5198919119599443,"n, v"
permit,3.5198919119599443,"n, v"
ron,3.5198919119599443,n
portrait,3.5198919119599443,n
explosion,3.5198919119599443,n
lightning,3.5198919119599443,n
streaming,3.5198919119599443,"s, a, n, v"
unity,3.5198919119599443,n
tension,3.5198919119599443,n
completion,3.5198919119599443,n
climb,3.5198919119599443,"n, v"
amateur,3.5198919119599443,"s, n"
socialist,3.5198919119599443,"a, n"
perry,3.5198919119599443,n
custody,3.5198919119599443,n
folk,3.5198919119599443,n
cruise,3.5198919119599443,"n, v"
pension,3.5198919119599443,"n, v"
outfit,3.5198919119599443,"n, v"
employer,3.5198919119599443,n
argentina,3.5198919119599443,n
snap,3.530484985457369,"n, v"
highlight,3.530484985457369,"n, v"
transaction,3.530484985457369,n
ken,3.530484985457369,n
chips,3.530484985457369,"n, v"
poet,3.530484985457369,n
hood,3.530484985457369,"n, v"
advocate,3.530484985457369,"n, v"
backup,3.530484985457369,n
evaluation,3.530484985457369,n
skip,3.530484985457369,"n, v"
disability,3.530484985457369,n
douglas,3.530484985457369,n
swiss,3.530484985457369,"a, n"
transformation,3.530484985457369,n
phoenix,3.530484985457369,n
franklin,3.530484985457369,n
slavery,3.530484985457369,n
egyptian,3.530484985457369,"a, n"
detective,3.530484985457369,n
excess,3.530484985457369,"s, n"
dish,3.530484985457369,"n, v"
swedish,3.530484985457369,"a, n"
veteran,3.530484985457369,"s, n"
imperial,3.530484985457369,"s, a, n"
sink,3.530484985457369,"n, v"
manufacturer,3.530484985457369,n
creator,3.530484985457369,n
scientist,3.530484985457369,n
gravity,3.530484985457369,n
arc,3.530484985457369,"n, v"
swim,3.530484985457369,"n, v"
clinic,3.530484985457369,n
bitter,3.530484985457369,"r, s, n, v"
stole,3.530484985457369,"n, v"
holder,3.530484985457369,n
duck,3.530484985457369,"n, v"
farming,3.530484985457369,"s, n, v"
criteria,3.530484985457369,n
nonsense,3.530484985457369,"s, n"
orleans,3.530484985457369,n
fence,3.530484985457369,"n, v"
lied,3.530484985457369,"n, v"
nail,3.530484985457369,"n, v"
marijuana,3.541342913045577,n
privilege,3.541342913045577,"n, v"
beta,3.541342913045577,"s, n"
flesh,3.541342913045577,"n, v"
striking,3.541342913045577,"s, n, v"
patience,3.541342913045577,n
developer,3.541342913045577,n
eighth,3.541342913045577,"s, n"
prisoner,3.541342913045577,n
tourist,3.541342913045577,n
pollution,3.541342913045577,n
wrap,3.541342913045577,"n, v"
blowing,3.541342913045577,"n, v"
laser,3.541342913045577,n
wireless,3.541342913045577,"a, n"
implement,3.541342913045577,"n, v"
jerusalem,3.541342913045577,n
pic,3.541342913045577,n
dose,3.541342913045577,"n, v"
patch,3.541342913045577,"n, v"
wright,3.541342913045577,n
catching,3.541342913045577,"s, n, v"
forty,3.541342913045577,"s, n"
occupation,3.541342913045577,n
flip,3.541342913045577,"s, n, v"
opponent,3.541342913045577,"s, n"
villa,3.541342913045577,n
th,3.541342913045577,n
cave,3.541342913045577,"n, v"
cheating,3.541342913045577,"s, n, v"
trucks,3.541342913045577,"n, v"
yoga,3.541342913045577,n
radar,3.541342913045577,n
bug,3.541342913045577,"n, v"
transit,3.541342913045577,"n, v"
bronze,3.541342913045577,"s, n, v"
fa,3.541342913045577,n
diagnosis,3.541342913045577,n
punk,3.541342913045577,"s, n"
spreading,3.5496683018297084,"n, v"
preserve,3.5496683018297084,"n, v"
ram,3.5496683018297084,"n, v"
raid,3.5496683018297084,"n, v"
census,3.5496683018297084,"n, v"
corn,3.5496683018297084,"n, v"
commentary,3.5496683018297084,n
helen,3.5496683018297084,n
louisiana,3.5496683018297084,n
taxi,3.5496683018297084,"n, v"
sheep,3.5496683018297084,n
colored,3.5496683018297084,"s, a, n, v"
nerve,3.5496683018297084,"n, v"
exploration,3.5496683018297084,n
cargo,3.5496683018297084,n
turner,3.5496683018297084,n
ethics,3.5496683018297084,n
samuel,3.5496683018297084,n
boot,3.5496683018297084,"n, v"
poster,3.5496683018297084,n
filling,3.5496683018297084,"n, v"
tobacco,3.5496683018297084,n
alaska,3.5496683018297084,n
mar,3.5496683018297084,"n, v"
bulk,3.5496683018297084,"n, v"
nightmare,3.5496683018297084,n
scenario,3.5496683018297084,n
humor,3.5496683018297084,"n, v"
stanley,3.5496683018297084,n
electronics,3.5496683018297084,n
mississippi,3.5496683018297084,n
bacteria,3.5496683018297084,n
confusion,3.5496683018297084,n
coin,3.5496683018297084,"n, v"
excitement,3.5496683018297084,n
customs,3.5496683018297084,n
destiny,3.5496683018297084,n
weakness,3.5496683018297084,n
emphasis,3.5496683018297084,n
christianity,3.5496683018297084,n
graphics,3.5496683018297084,n
trace,3.5496683018297084,"n, v"
pie,3.5496683018297084,n
dealer,3.5496683018297084,n
blade,3.5496683018297084,n
insight,3.5496683018297084,n
lit,3.5496683018297084,"s, a, n, v"
emotion,3.5496683018297084,n
floating,3.5610230527068305,"s, n, v"
basement,3.5610230527068305,n
garbage,3.5610230527068305,n
advisory,3.5610230527068305,"s, n"
vintage,3.5610230527068305,n
grain,3.5610230527068305,"n, v"
cherry,3.5610230527068305,"s, n"
rifle,3.5610230527068305,"n, v"
contents,3.5610230527068305,"n, v"
collapse,3.5610230527068305,"n, v"
oak,3.5610230527068305,n
spray,3.5610230527068305,"n, v"
assignment,3.5610230527068305,n
mines,3.5610230527068305,"n, v"
clue,3.5610230527068305,"n, v"
grid,3.5610230527068305,n
heating,3.5610230527068305,"n, v"
earl,3.5610230527068305,n
perception,3.5610230527068305,n
verse,3.5610230527068305,"n, v"
suite,3.5610230527068305,n
physician,3.5610230527068305,n
compound,3.5610230527068305,"s, a, n, v"
ukrainian,3.5610230527068305,"a, n"
classification,3.5610230527068305,n
patent,3.5610230527068305,"s, n, v"
carpet,3.5610230527068305,"n, v"
rival,3.5610230527068305,"n, v"
significance,3.5610230527068305,n
chill,3.5610230527068305,"n, v"
costume,3.5610230527068305,"n, v"
cancel,3.5610230527068305,"n, v"
sizes,3.5610230527068305,"n, v"
metropolitan,3.5610230527068305,"a, n"
runner,3.5610230527068305,n
ceiling,3.5610230527068305,n
animation,3.5610230527068305,n
birmingham,3.5610230527068305,n
bias,3.5610230527068305,"s, n, v"
soap,3.5610230527068305,"n, v"
lap,3.5610230527068305,"n, v"
cole,3.5610230527068305,n
mixture,3.5610230527068305,n
victor,3.5610230527068305,n
identification,3.5610230527068305,n
liver,3.5610230527068305,"s, n"
bases,3.5610230527068305,"n, v"
gospel,3.5610230527068305,n
partial,3.569738284605042,"s, a, n"
decrease,3.569738284605042,"n, v"
dam,3.569738284605042,"n, v"
scandal,3.569738284605042,n
colonial,3.569738284605042,"s, a, n"
contrary,3.569738284605042,"s, n"
grammar,3.569738284605042,n
lens,3.569738284605042,n
cinema,3.569738284605042,n
substitute,3.569738284605042,"s, n, v"
tweet,3.569738284605042,"n, v"
testimony,3.569738284605042,n
adoption,3.569738284605042,n
jam,3.569738284605042,"n, v"
thai,3.569738284605042,"a, n"
loyalty,3.569738284605042,n
dressing,3.569738284605042,"n, v"
piss,3.569738284605042,"n, v"
boxing,3.569738284605042,"n, v"
revolutionary,3.569738284605042,"s, a, n"
resolve,3.569738284605042,"n, v"
crush,3.569738284605042,"n, v"
aviation,3.569738284605042,n
rat,3.569738284605042,"n, v"
attendance,3.569738284605042,n
lease,3.569738284605042,"n, v"
treasure,3.569738284605042,"n, v"
surveillance,3.569738284605042,n
propaganda,3.569738284605042,n
genre,3.569738284605042,n
tactics,3.569738284605042,n
approaching,3.569738284605042,"s, n, v"
notion,3.569738284605042,n
shine,3.569738284605042,"n, v"
si,3.569738284605042,n
tyler,3.569738284605042,n
couch,3.569738284605042,"n, v"
beloved,3.569738284605042,"s, n"
diabetes,3.569738284605042,n
trophy,3.569738284605042,n
barrel,3.569738284605042,"n, v"
kent,3.569738284605042,n
compliance,3.569738284605042,n
reflection,3.569738284605042,n
wa,3.569738284605042,n
chuck,3.569738284605042,"n, v"
infinite,3.578631997765025,"s, a, n"
exhibit,3.578631997765025,"n, v"
maine,3.578631997765025,n
marathon,3.578631997765025,n
manhattan,3.578631997765025,n
tier,3.578631997765025,n
installation,3.578631997765025,n
thou,3.578631997765025,n
sunshine,3.578631997765025,n
blake,3.578631997765025,n
vocal,3.578631997765025,"s, a, n"
preliminary,3.578631997765025,"s, n"
shy,3.578631997765025,"s, a, n, v"
bubble,3.578631997765025,"n, v"
casino,3.578631997765025,n
warrior,3.578631997765025,n
hammer,3.578631997765025,"n, v"
icon,3.578631997765025,n
legislature,3.578631997765025,n
benjamin,3.578631997765025,n
presidency,3.578631997765025,n
kicking,3.578631997765025,"n, v"
teens,3.578631997765025,n
determination,3.578631997765025,n
shade,3.578631997765025,"n, v"
embrace,3.578631997765025,"n, v"
parade,3.578631997765025,"n, v"
paradise,3.578631997765025,n
yield,3.578631997765025,"n, v"
sheriff,3.578631997765025,n
iranian,3.578631997765025,"a, n"
liability,3.578631997765025,n
counsel,3.578631997765025,"n, v"
creature,3.578631997765025,n
premiere,3.578631997765025,"s, n, v"
aunt,3.578631997765025,n
ash,3.578631997765025,"n, v"
marvel,3.578631997765025,"n, v"
halloween,3.578631997765025,n
acceptance,3.578631997765025,n
gentleman,3.578631997765025,n
satisfaction,3.578631997765025,n
scratch,3.578631997765025,"n, v"
politician,3.578631997765025,n
laying,3.578631997765025,"n, v"
scholarship,3.5907808873446196,n
compromise,3.5907808873446196,"n, v"
salad,3.5907808873446196,n
welsh,3.5907808873446196,"a, n, v"
elderly,3.5907808873446196,"s, n"
workshop,3.5907808873446196,n
lesbian,3.5907808873446196,"s, n"
smiling,3.5907808873446196,"s, n, v"
par,3.5907808873446196,"n, v"
earthquake,3.5907808873446196,n
norway,3.5907808873446196,n
crop,3.5907808873446196,"n, v"
stake,3.5907808873446196,"n, v"
productivity,3.5907808873446196,n
barrier,3.5907808873446196,n
admission,3.5907808873446196,n
screening,3.5907808873446196,"n, v"
soup,3.5907808873446196,"n, v"
violation,3.5907808873446196,n
casting,3.5907808873446196,"n, v"
medication,3.5907808873446196,n
strain,3.5907808873446196,"n, v"
protocol,3.5907808873446196,n
harvey,3.5907808873446196,n
cattle,3.5907808873446196,n
classroom,3.5907808873446196,n
collins,3.5907808873446196,n
costa,3.5907808873446196,n
swift,3.5907808873446196,"s, n"
torture,3.5907808873446196,"n, v"
southeast,3.5907808873446196,"s, n, r"
believing,3.5907808873446196,"n, v"
harbor,3.5907808873446196,"n, v"
rachel,3.5907808873446196,n
wallet,3.5907808873446196,n
mathematics,3.5907808873446196,n
vertical,3.5907808873446196,"s, a, n"
morris,3.5907808873446196,n
tackle,3.5907808873446196,"n, v"
farmer,3.5907808873446196,n
portfolio,3.5907808873446196,n
ion,3.5907808873446196,n
burst,3.5907808873446196,"n, v"
bacon,3.5907808873446196,n
ga,3.6001209135987633,n
inventory,3.6001209135987633,"n, v"
sticks,3.6001209135987633,"n, v"
lean,3.6001209135987633,"s, a, n, v"
addiction,3.6001209135987633,n
sweat,3.6001209135987633,"n, v"
invitation,3.6001209135987633,n
cow,3.6001209135987633,"n, v"
syrian,3.6001209135987633,"a, n"
inspection,3.6001209135987633,n
dining,3.6001209135987633,"n, v"
buffalo,3.6001209135987633,"n, v"
commons,3.6001209135987633,n
accent,3.6001209135987633,"n, v"
tattoo,3.6001209135987633,"n, v"
mason,3.6001209135987633,n
missile,3.6001209135987633,n
fifteen,3.6001209135987633,"s, n"
beam,3.6001209135987633,"n, v"
hurry,3.6001209135987633,"n, v"
duration,3.6001209135987633,n
pepper,3.6001209135987633,"n, v"
norman,3.6001209135987633,"a, n"
northwest,3.6001209135987633,"s, n, r"
zoo,3.6001209135987633,n
conviction,3.6001209135987633,n
pig,3.6001209135987633,"n, v"
instruction,3.6001209135987633,n
provision,3.6001209135987633,"n, v"
nancy,3.6001209135987633,n
trauma,3.6001209135987633,n
grandmother,3.6001209135987633,n
patrol,3.6001209135987633,"n, v"
migration,3.6001209135987633,n
pile,3.6001209135987633,"n, v"
peer,3.6001209135987633,"n, v"
organ,3.6001209135987633,n
horn,3.6001209135987633,"n, v"
binding,3.6001209135987633,"s, n, v"
abstract,3.6001209135987633,"s, a, n, v"
thunder,3.6001209135987633,"n, v"
rod,3.6001209135987633,n
pearl,3.6001209135987633,"n, v"
immune,3.6001209135987633,"s, a, n"
intensity,3.6001209135987633,n
plug,3.6001209135987633,"n, v"
wrestling,3.6001209135987633,"n, v"
scream,3.6001209135987633,"n, v"
lecture,3.6001209135987633,"n, v"
curve,3.6001209135987633,"n, v"
tragedy,3.6001209135987633,n
inflation,3.6001209135987633,n
blank,3.6001209135987633,"s, n, v"
profession,3.6096662315049937,n
controller,3.6096662315049937,n
closet,3.6096662315049937,"n, v"
cabin,3.6096662315049937,"n, v"
stuart,3.6096662315049937,n
helicopter,3.6096662315049937,n
availability,3.6096662315049937,n
bend,3.6096662315049937,"n, v"
accordance,3.6096662315049937,n
eagle,3.6096662315049937,"n, v"
lip,3.6096662315049937,n
breach,3.6096662315049937,"n, v"
embassy,3.6096662315049937,n
visa,3.6096662315049937,"n, v"
damages,3.6096662315049937,"n, v"
mere,3.6096662315049937,"s, n"
murphy,3.6096662315049937,n
activist,3.6096662315049937,"s, n"
ski,3.6096662315049937,"n, v"
surgeon,3.6096662315049937,n
prospect,3.6096662315049937,"n, v"
rookie,3.6096662315049937,n
haven,3.6096662315049937,n
washing,3.6096662315049937,"n, v"
courtesy,3.6096662315049937,n
observation,3.6096662315049937,n
mandatory,3.6096662315049937,"s, n"
sterling,3.6096662315049937,"s, n"
theft,3.6096662315049937,n
cuba,3.6096662315049937,n
mechanics,3.6096662315049937,n
publisher,3.6096662315049937,n
cage,3.6096662315049937,"n, v"
companion,3.6096662315049937,"n, v"
phenomenon,3.6096662315049937,n
valve,3.6096662315049937,n
combine,3.6096662315049937,"n, v"
consciousness,3.6096662315049937,n
arrow,3.6096662315049937,n
goodness,3.6096662315049937,n
keen,3.6096662315049937,"s, n, v"
chancellor,3.6096662315049937,n
separation,3.6096662315049937,n
sandwich,3.6096662315049937,"n, v"
guilt,3.6096662315049937,n
disc,3.6096662315049937,n
mud,3.6096662315049937,"n, v"
ba,3.6096662315049937,n
miracle,3.6096662315049937,n
consultant,3.6096662315049937,n
boundary,3.6096662315049937,n
homework,3.6096662315049937,n
retreat,3.6096662315049937,"n, v"
journalism,3.6194260687941497,n
richmond,3.6194260687941497,n
victorian,3.6194260687941497,"s, a, n"
banner,3.6194260687941497,"s, n"
divide,3.6194260687941497,"n, v"
brad,3.6194260687941497,"n, v"
reminder,3.6194260687941497,n
climbing,3.6194260687941497,"n, v"
curriculum,3.6194260687941497,n
unfortunate,3.6194260687941497,"s, a, n"
pursuit,3.6194260687941497,n
entity,3.6194260687941497,n
ridge,3.6194260687941497,"n, v"
ham,3.6194260687941497,"n, v"
variable,3.6194260687941497,"s, a, n"
deadline,3.6194260687941497,n
feminist,3.6194260687941497,"a, n"
rap,3.6194260687941497,"n, v"
prof,3.6194260687941497,n
worrying,3.6194260687941497,"s, n, v"
charm,3.6194260687941497,"n, v"
jungle,3.6194260687941497,n
deer,3.6194260687941497,n
governing,3.6194260687941497,"s, n, v"
blocking,3.6194260687941497,"n, v"
appreciation,3.6194260687941497,n
delta,3.6194260687941497,n
caribbean,3.6194260687941497,n
eleven,3.6194260687941497,"s, n"
rev,3.6194260687941497,"n, v"
easter,3.6194260687941497,n
xi,3.6194260687941497,"s, n"
interface,3.6194260687941497,n
dive,3.6194260687941497,"n, v"
resume,3.6194260687941497,"n, v"
jewelry,3.6194260687941497,n
tribe,3.6194260687941497,n
colony,3.6194260687941497,n
catherine,3.6294102897007505,n
grandma,3.6294102897007505,n
silk,3.6294102897007505,n
dental,3.6294102897007505,"a, n"
overview,3.6294102897007505,n
rage,3.6294102897007505,"n, v"
closure,3.6294102897007505,"n, v"
freeze,3.6294102897007505,"n, v"
voter,3.6294102897007505,n
parish,3.6294102897007505,n
hybrid,3.6294102897007505,"s, n"
urge,3.6294102897007505,"n, v"
babe,3.6294102897007505,n
generic,3.6294102897007505,"s, a, n"
defender,3.6294102897007505,n
preference,3.6294102897007505,n
canon,3.6294102897007505,n
potter,3.6294102897007505,"n, v"
alternate,3.6294102897007505,"s, a, n, v"
stamp,3.6294102897007505,"n, v"
wasting,3.6294102897007505,"n, v"
noon,3.6294102897007505,n
drum,3.6294102897007505,"n, v"
keyboard,3.6294102897007505,n
sergeant,3.6294102897007505,n
nowadays,3.6294102897007505,"n, r"
proportion,3.6294102897007505,"n, v"
potato,3.6294102897007505,n
ace,3.6294102897007505,"s, n, v"
handful,3.6294102897007505,n
harmony,3.6294102897007505,n
editorial,3.6294102897007505,"a, n"
palestinian,3.6294102897007505,"a, n"
athlete,3.6294102897007505,n
neighbor,3.6294102897007505,"n, v"
grip,3.6294102897007505,"n, v"
convert,3.6294102897007505,"n, v"
attraction,3.6294102897007505,n
witch,3.6294102897007505,"n, v"
warner,3.6294102897007505,n
restoration,3.6294102897007505,n
bankruptcy,3.6294102897007505,n
throne,3.6294102897007505,"n, v"
hurting,3.6294102897007505,"n, v"
cliff,3.639629454882437,n
lemon,3.639629454882437,n
laughter,3.639629454882437,n
shark,3.639629454882437,"n, v"
import,3.639629454882437,"n, v"
ally,3.639629454882437,"n, v"
belly,3.639629454882437,"n, v"
distinction,3.639629454882437,n
nutrition,3.639629454882437,n
booth,3.639629454882437,n
southwest,3.639629454882437,"s, n, r"
holland,3.639629454882437,n
tales,3.639629454882437,n
pose,3.639629454882437,"n, v"
rental,3.639629454882437,"a, n"
jurisdiction,3.639629454882437,n
provider,3.639629454882437,n
portugal,3.639629454882437,n
fig,3.639629454882437,n
hurricane,3.639629454882437,n
consensus,3.639629454882437,n
pine,3.639629454882437,"n, v"
loading,3.639629454882437,"n, v"
faithful,3.639629454882437,"s, a, n"
cam,3.639629454882437,n
fitting,3.639629454882437,"s, n, v"
lung,3.639629454882437,n
os,3.639629454882437,n
breakdown,3.639629454882437,n
hunger,3.639629454882437,"n, v"
sang,3.639629454882437,"n, v"
citizenship,3.639629454882437,n
facial,3.639629454882437,"a, n"
array,3.639629454882437,"n, v"
declaration,3.639629454882437,n
cycling,3.639629454882437,"n, v"
ore,3.639629454882437,n
derby,3.639629454882437,n
les,3.639629454882437,n
tender,3.650094888560602,"s, a, n, v"
jeans,3.650094888560602,n
wi,3.650094888560602,n
dairy,3.650094888560602,n
forecast,3.650094888560602,"n, v"
darling,3.650094888560602,"s, n"
governance,3.650094888560602,n
skull,3.650094888560602,n
smash,3.650094888560602,"r, n, v"
fixing,3.650094888560602,"n, v"
todd,3.650094888560602,n
cult,3.650094888560602,n
riot,3.650094888560602,"n, v"
vacuum,3.650094888560602,"n, v"
servant,3.650094888560602,n
statue,3.650094888560602,n
leak,3.650094888560602,"n, v"
lighter,3.650094888560602,"s, a, n, v"
setup,3.650094888560602,n
slot,3.650094888560602,"n, v"
dakota,3.650094888560602,n
lawsuit,3.650094888560602,n
meter,3.650094888560602,"n, v"
diary,3.650094888560602,n
karen,3.650094888560602,n
receiver,3.650094888560602,n
drill,3.650094888560602,"n, v"
potatoes,3.650094888560602,n
recommendation,3.650094888560602,n
roster,3.650094888560602,n
bee,3.650094888560602,n
hug,3.650094888560602,"n, v"
carlos,3.650094888560602,n
mice,3.650094888560602,n
olive,3.650094888560602,"s, n"
wont,3.650094888560602,n
surrender,3.650094888560602,"n, v"
hughes,3.660818753952375,n
poison,3.660818753952375,"n, v"
pale,3.660818753952375,"s, n, v"
provincial,3.660818753952375,"a, n"
investigating,3.660818753952375,"n, v"
chick,3.660818753952375,n
coke,3.660818753952375,"n, v"
bleeding,3.660818753952375,"n, v"
architect,3.660818753952375,n
freak,3.660818753952375,"n, v"
fabric,3.660818753952375,n
bud,3.660818753952375,"n, v"
shaking,3.660818753952375,"n, v"
breeding,3.660818753952375,"s, n, v"
layout,3.660818753952375,n
widow,3.660818753952375,"n, v"
merit,3.660818753952375,"n, v"
rebel,3.660818753952375,"n, v"
bride,3.660818753952375,n
broadway,3.660818753952375,n
hub,3.660818753952375,n
contractor,3.660818753952375,n
dynamics,3.660818753952375,n
confirmation,3.660818753952375,n
inevitable,3.660818753952375,"s, a, n"
rotation,3.660818753952375,n
toll,3.660818753952375,"n, v"
variation,3.660818753952375,n
elephant,3.660818753952375,n
cartoon,3.660818753952375,"n, v"
grief,3.660818753952375,n
fold,3.660818753952375,"n, v"
console,3.660818753952375,"n, v"
pressing,3.660818753952375,"s, n, v"
trainer,3.660818753952375,n
basin,3.660818753952375,n
shaw,3.660818753952375,n
fairy,3.660818753952375,n
dump,3.660818753952375,"n, v"
lodge,3.660818753952375,"n, v"
merchant,3.660818753952375,n
duo,3.660818753952375,n
diameter,3.660818753952375,n
warehouse,3.660818753952375,"n, v"
butler,3.660818753952375,n
myth,3.660818753952375,n
breed,3.660818753952375,"n, v"
pastor,3.660818753952375,n
gambling,3.660818753952375,"n, v"
tooth,3.660818753952375,n
scan,3.671814138253838,"n, v"
rainbow,3.671814138253838,n
basket,3.671814138253838,n
graduation,3.671814138253838,n
beard,3.671814138253838,"n, v"
excellence,3.671814138253838,n
bucket,3.671814138253838,"n, v"
reed,3.671814138253838,n
hint,3.671814138253838,"n, v"
measuring,3.671814138253838,"n, v"
lucy,3.671814138253838,n
te,3.671814138253838,n
motorcycle,3.671814138253838,"n, v"
brains,3.671814138253838,"n, v"
petty,3.671814138253838,"s, n"
notable,3.671814138253838,"s, n"
consequence,3.671814138253838,n
continent,3.671814138253838,"s, a, n"
spencer,3.671814138253838,n
span,3.671814138253838,"n, v"
flame,3.671814138253838,"n, v"
outlook,3.671814138253838,n
concentrate,3.671814138253838,"n, v"
altogether,3.671814138253838,"n, r"
curse,3.671814138253838,"n, v"
capability,3.671814138253838,n
blanket,3.671814138253838,"s, n, v"
matrix,3.671814138253838,n
quantity,3.671814138253838,n
wounds,3.671814138253838,"n, v"
drain,3.671814138253838,"n, v"
hostile,3.671814138253838,"s, a, n"
newcastle,3.671814138253838,n
submission,3.671814138253838,n
inn,3.671814138253838,n
testament,3.671814138253838,n
horizon,3.671814138253838,n
tops,3.671814138253838,"s, n, v"
quantum,3.671814138253838,n
assumption,3.671814138253838,n
administrator,3.671814138253838,n
ninth,3.671814138253838,"s, n"
reign,3.671814138253838,"n, v"
momentum,3.671814138253838,n
nomination,3.671814138253838,n
ink,3.671814138253838,"n, v"
penny,3.671814138253838,n
obligation,3.671814138253838,n
supporter,3.671814138253838,n
shorts,3.671814138253838,"n, v"
nest,3.671814138253838,"n, v"
monkey,3.671814138253838,"n, v"
scare,3.671814138253838,"n, v"
toe,3.671814138253838,"n, v"
hull,3.679302159646387,"n, v"
laundry,3.679302159646387,n
guinea,3.679302159646387,n
ab,3.679302159646387,n
chile,3.679302159646387,n
tolerance,3.679302159646387,n
cheat,3.679302159646387,"n, v"
rational,3.679302159646387,"s, a, n"
rope,3.679302159646387,"n, v"
pulse,3.679302159646387,"n, v"
cooling,3.679302159646387,"n, v"
ambulance,3.679302159646387,n
ar,3.679302159646387,n
subscription,3.679302159646387,n
demon,3.679302159646387,n
prosecution,3.679302159646387,n
intensive,3.679302159646387,"s, a, n"
password,3.679302159646387,n
blessing,3.679302159646387,"n, v"
demonstration,3.679302159646387,n
realm,3.679302159646387,n
cigarette,3.679302159646387,n
detection,3.679302159646387,n
intimate,3.679302159646387,"s, n, v"
sierra,3.679302159646387,n
compact,3.679302159646387,"s, a, n, v"
shout,3.679302159646387,"n, v"
martial,3.679302159646387,"s, n"
cheer,3.679302159646387,"n, v"
cemetery,3.679302159646387,n
northeast,3.679302159646387,"s, n, r"
whites,3.679302159646387,"n, v"
ballot,3.679302159646387,"n, v"
streak,3.679302159646387,"n, v"
doll,3.679302159646387,n
fiber,3.679302159646387,n
nigerian,3.679302159646387,"a, n"
bailey,3.679302159646387,n
switching,3.679302159646387,"n, v"
spectacular,3.679302159646387,"s, n"
elder,3.679302159646387,"s, n"
accommodation,3.679302159646387,n
deficit,3.679302159646387,n
grocery,3.679302159646387,n
indication,3.679302159646387,n
proceeds,3.6907819773298183,"n, v"
graph,3.6907819773298183,"n, v"
warfare,3.6907819773298183,n
buzz,3.6907819773298183,"n, v"
ruth,3.6907819773298183,n
rhythm,3.6907819773298183,n
oven,3.6907819773298183,n
belonging,3.6907819773298183,"n, v"
majesty,3.6907819773298183,n
tide,3.6907819773298183,"n, v"
shooter,3.6907819773298183,n
diesel,3.6907819773298183,n
subway,3.6907819773298183,n
arkansas,3.6907819773298183,n
owen,3.6907819773298183,n
thesis,3.6907819773298183,n
montana,3.6907819773298183,n
cos,3.6907819773298183,n
filing,3.6907819773298183,"n, v"
milan,3.6907819773298183,n
tablet,3.6907819773298183,n
dylan,3.6907819773298183,n
measurement,3.6907819773298183,n
bowling,3.6907819773298183,"n, v"
passport,3.6907819773298183,n
dot,3.6907819773298183,"n, v"
shook,3.6907819773298183,"n, v"
bout,3.6907819773298183,n
stance,3.6907819773298183,n
foul,3.6907819773298183,"s, a, n, v"
hack,3.6907819773298183,"n, v"
apology,3.6907819773298183,n
ne,3.6907819773298183,n
mobility,3.6907819773298183,n
rabbit,3.6907819773298183,"n, v"
freezing,3.6907819773298183,"n, v"
warming,3.6907819773298183,"s, n, v"
dip,3.6907819773298183,"n, v"
median,3.6907819773298183,"s, n"
comeback,3.6907819773298183,n
penis,3.6907819773298183,n
orientation,3.6907819773298183,n
tent,3.6907819773298183,"n, v"
withdrawal,3.6907819773298183,n
savage,3.6907819773298183,"s, n, v"
brass,3.6907819773298183,n
effectiveness,3.6907819773298183,n
hatred,3.6907819773298183,n
stack,3.6907819773298183,"n, v"
lamp,3.6907819773298183,n
static,3.6907819773298183,"s, a, n"
nut,3.698607314841775,"n, v"
collar,3.698607314841775,"n, v"
shanghai,3.698607314841775,"n, v"
denmark,3.698607314841775,n
hart,3.698607314841775,n
sponsor,3.698607314841775,"n, v"
bust,3.698607314841775,"s, n, v"
clearing,3.698607314841775,"n, v"
audit,3.698607314841775,"n, v"
cope,3.698607314841775,"n, v"
bolt,3.698607314841775,"r, n, v"
harper,3.698607314841775,n
placement,3.698607314841775,n
recreation,3.698607314841775,n
pipeline,3.698607314841775,n
workplace,3.698607314841775,n
echo,3.698607314841775,"n, v"
invention,3.698607314841775,n
thermal,3.698607314841775,"s, a, n"
immigrant,3.698607314841775,n
sketch,3.698607314841775,"n, v"
aging,3.698607314841775,"s, n, v"
thanksgiving,3.698607314841775,n
spite,3.698607314841775,"n, v"
orlando,3.698607314841775,n
yorkshire,3.698607314841775,n
cum,3.698607314841775,n
blonde,3.698607314841775,"a, n"
ignorance,3.698607314841775,n
yelling,3.698607314841775,"n, v"
clips,3.698607314841775,"n, v"
finale,3.698607314841775,n
sunset,3.698607314841775,"s, n"
flavor,3.698607314841775,"n, v"
shallow,3.698607314841775,"s, a, n, v"
nevada,3.698607314841775,n
soda,3.698607314841775,n
intermediate,3.698607314841775,"s, a, n, v"
cloth,3.7106162223147905,n
fur,3.7106162223147905,n
pill,3.7106162223147905,n
elect,3.7106162223147905,"s, n, v"
threshold,3.7106162223147905,n
supplement,3.7106162223147905,"n, v"
